28	172	67.33789440554955
29	302	49.05977050482429
29	258	38.27087719685126
29	269	37.59991739995069
29	313	33.04274319712286
29	340	29.04170442238746
30	300	44.39592224412101
30	294	42.68347369084388
30	286	40.77341870604868
30	181	40.75745291166369
30	302	35.84942013461957
31	302	35.2778936288152
31	286	33.43662445689857
31	269	31.481857686344576
31	258	28.908764582601865
31	127	24.584315489690393
32	100	81.22364828897499
32	258	74.26219389766278
32	1	71.19646460887405
32	237	66.46984558917134
32	117	66.40868820314363
33	313	66.62477040443645
33	258	65.11976858878457
33	328	63.62029061174708
33	286	59.769814194765495
33	302	52.002118019103065
34	300	29.445516001080534
34	286	29.40026002353655
34	258	27.271266858843497
34	302	26.081920690336595
34	313	22.254306168694747
35	294	74.2267113783891
35	288	68.15812528850192
35	286	65.24049310448493
35	313	63.752315125758926
35	302	60.605622942415664
36	300	42.501578931262614
36	294	34.3426917426962
36	286	34.14347437421182
36	258	32.446109898119566
36	313	30.011827554655696
37	181	104.56460838608061
37	79	97.23105434101832
37	195	94.2356832620179
37	22	91.24028091792017
37	176	89.34777500257034
38	50	60.39615843497145
38	174	56.16089516679053
38	1	55.19061957731248
38	181	54.47968059848672
38	172	52.35263299776164
39	300	81.60882118378412
39	286	80.07947498552798
39	258	77.39831481100224
39	328	62.61456677842936
39	333	58.49974307443674
40	313	69.16296605340925
40	258	68.3823221384479
40	288	61.9249327900432
40	315	50.77576626623806
40	294	50.13120694258023
41	174	104.5721901507272
41	89	92.36414285665302
41	181	89.25062695460234
41	172	89.24865319641279
41	98	83.29053359835038
42	172	113.37849731298402
42	79	108.7756637982154
42	69	107.36221013180476
42	98	106.51974782732847
42	82	102.70293529873214
43	50	132.96585068412065
43	181	121.34992408317947
43	173	118.46302016017675
43	204	107.36625969531592
43	98	107.18493709665734
44	174	144.17754206319864
44	168	117.84780770267027
44	195	113.59284927184017
44	96	108.59084087420706
44	79	107.62895955026846
45	1	73.35374412881487
45	117	67.57206005279174
45	121	66.87437940478596
45	100	61.677984988915725
45	237	61.44075207746944
46	258	53.61337061276636
46	294	48.09363745349794
46	269	45.40098725867718
46	302	44.89300840764102
46	288	38.46195049826394
47	302	77.65900766226511
47	300	73.15255852405636
47	313	55.17854201052264
47	294	51.47767030828044
47	328	48.02491351273726
48	174	80.14714598270618
48	50	80.06475976322665
48	127	67.72342794256866
48	134	65.51809712201712
48	603	65.30403131280336
49	172	76.87052312210743
49	173	70.90172026017464
49	168	67.6946703250859
49	56	65.24077335929509
49	100	65.20656959274703
50	286	36.859096761644366
50	258	35.247002573093404
50	302	32.47830568934019
50	294	27.551607388074554
50	475	26.878709901427733
51	174	85.36880616580046
51	168	69.71427937140011
51	204	68.73145643803424
51	96	60.85580804527993
51	79	60.39047514310815
52	50	82.33268229862507
52	1	77.05366815269569
52	181	64.34393435788976
52	276	61.521289268201414
52	127	60.70043249304677
53	117	69.01209934984824
53	181	68.41091948951768
53	1	67.44660974516607
53	100	59.98197900599705
53	405	58.490726357460666
54	50	90.83322649495943
54	258	71.7856369611646
54	121	71.19714495730143
54	237	70.79776594918864
54	300	67.63992395415569
55	1	70.30879770567363
55	222	59.674298078112244
55	210	55.808778074192745
55	405	54.28690845331576
55	258	53.50904529905902
56	174	135.27954202617082
56	181	126.38031861526325
56	172	125.33799382429879
56	79	117.81400285419794
56	195	111.36513987196624
57	237	76.80701992917405
57	294	76.59893478522419
57	222	74.17192845488147
57	118	73.86431148496378
57	100	69.63851335219273
58	50	128.2205256337946
58	173	105.92084282869533
58	100	101.89491173044453
58	204	96.0753876361141
58	89	94.20359350451741
59	50	149.4469748140982
59	98	140.97417554563964
59	172	135.6944606245706
59	127	130.61564924754302
59	183	129.45776596385153
60	172	126.04616957364952
60	98	110.13383234649734
60	183	108.02830133457111
60	132	103.67568094248888
60	176	101.55886825752837
61	286	81.61746727808716
61	313	78.24158830083262
61	302	73.8248588592576
61	288	73.32047376593748
61	328	70.00405584657379
62	181	116.29892255018981
62	168	112.33056460920646
62	79	111.98608011299092
62	96	111.21693782041616
62	89	109.63027128586057
63	100	81.94120564084416
63	50	75.13511440978763
63	127	59.803982151362355
63	237	59.00110499901097
63	7	57.04102058076906
64	181	145.17814674446385
64	176	133.37057927480552
64	173	132.99419132612297
64	204	132.54364275038486
64	96	127.41773565077558
65	174	100.32984902478022
65	181	88.71382658579009
65	204	85.90662836370156
65	318	83.54112261017615
65	79	82.72832100715739
66	181	84.74973461069311
66	1	80.4580469218861
66	117	71.91487961982176
66	100	65.07772984887653
66	258	61.12577139966959
67	121	53.745863723196095
67	1	53.53343441320057
67	50	49.25118281854836
67	100	45.21561874765948
67	237	44.476869525939435
68	50	79.75742342157484
68	100	75.80119392192218
68	1	60.82358638874171
68	15	54.6070340458446
68	237	53.41487432994822
69	100	74.47749393678312
69	1	72.46151486476964
69	258	71.7083235579543
69	127	69.20946161820619
69	121	62.834740546360834
70	50	141.52959094273862
70	210	116.48233868131466
70	82	106.789622003429
70	195	106.00411255466402
70	69	105.98680736543535
71	50	68.22423147413689
71	127	60.08319038420092
71	318	52.83703204386835
71	483	52.28603520142205
71	172	50.10343934702467
72	127	88.16528736354023
72	64	87.89918340130838
72	100	85.6875457832053
72	79	84.36281131567199
72	423	80.27221413730797
73	50	69.4455584412004
73	174	68.0870273538036
73	56	64.13157464240705
73	127	62.98650762090808
73	172	62.884816199765815
74	286	83.40943292145612
74	288	80.16833957832156
74	272	74.8370624665361
74	269	66.82626193198796
74	333	64.60274389572184
75	121	69.34893132479927
75	50	68.97493256111902
75	181	63.413362115432534
75	100	60.96114621937367
75	237	57.790598811312
76	50	62.171062919370264
76	174	57.94689262893975
76	127	56.522349115107964
76	12	56.51124085067535
76	100	55.46252158436251
77	50	100.9511685893607
77	174	97.7300047581615
77	172	91.69676949904782
77	181	91.38091048993716
77	168	81.8301153868397
78	300	44.7222518090808
78	50	44.59001957669853
78	1	42.80695899698889
78	100	42.345210648381354
78	121	37.82668348439246
79	286	63.305670968040545
79	100	55.96301342352939
79	50	48.70886411929421
79	269	47.460297963384434
79	14	42.16796351394099
80	50	49.771095030891686
80	174	45.613766078342785
80	56	42.687714921633294
80	98	41.9250897150006
80	127	41.11570127739454
81	50	73.40891676809247
81	181	59.44581290211133
81	127	58.389656645063134
81	117	55.694788076117334
81	258	53.19013589077964
82	174	122.22511350883265
82	172	104.69816235525619
82	98	103.55556557751092
82	173	94.8270690327764
82	204	93.94943139088386
83	181	95.16412020940304
83	172	89.78263555331516
83	98	85.53267304039103
83	1	85.4966178333252
83	82	81.67735644724685
84	237	76.18679585618753
84	121	74.81780196733119
84	50	74.59313370944528
84	181	68.73105854836294
84	405	61.431943552516344
85	98	119.61379687904427
85	89	114.02273401702479
85	127	107.8121385913668
85	318	106.39588835170488
85	183	105.7129596711483
86	302	46.510835756668875
86	300	46.169328858972754
86	286	44.27387995621032
86	258	42.43203648248299
86	288	38.523779659884596
87	168	106.32455258324575
87	98	105.29351331054508
87	173	103.1748548494624
87	210	102.6817372522853
87	96	100.34683784256518
88	302	54.0577792501738
88	258	52.05773166991964
88	288	43.22255019237204
88	328	42.15188714505893
88	294	40.08036732503357
89	258	63.186030813808536
89	117	62.4923189511318
89	127	60.068649590314806
89	121	52.590505431125656
89	288	50.28737861434299
90	50	108.20202332026088
90	483	103.96570818475759
90	197	97.29159225797522
90	185	94.87767659658165
90	98	92.74172813010284
91	174	109.26589629957293
91	172	93.64126746353725
91	181	88.69826547221422
91	318	85.19153144280772
91	195	84.33260049794356
92	172	134.12598727584822
92	98	131.90092875466175
92	181	126.87451895843814
92	79	124.37235694368127
92	96	122.32624579345426
93	50	54.63894081204634
93	237	48.73511751184048
93	100	48.31564554605766
93	181	46.91074347916531
93	117	46.29390636827056
94	174	144.94705807611712
94	50	144.70792618850936
94	168	133.95465493725155
94	96	123.0301309913673
94	79	120.27184709343088
95	174	148.75596226607948
95	172	138.32617415939123
95	181	132.1323340893277
95	204	126.1587887282165
95	173	125.17988376042324
96	50	125.33054883323236
96	172	102.31992199334512
96	79	90.88660114132135
96	204	89.41191216208664
96	168	88.36267410351746
97	174	115.15573360202073
97	50	114.13659789356227
97	181	97.57396560213655
97	168	94.62804473747964
97	210	92.81880796728197
98	50	56.900864685307816
98	174	53.3800438524488
98	204	49.26202880162505
98	181	45.76113220692303
98	173	44.24215906599237
99	50	92.13435928359978
99	181	78.22134018369105
99	100	76.19252301698583
99	237	70.55101471251142
99	7	67.29757496968196
100	313	99.33805643717709
100	302	86.03833855006543
100	288	76.81435206376496
100	307	64.6517090337771
100	333	61.70684222473769
101	121	92.28029041636955
101	50	83.95278966492472
101	237	76.31149412499926
101	405	69.89718710080042
101	118	67.97989472727308
102	50	129.79555108491
102	181	116.77566831470166
102	195	112.47858225946442
102	96	109.8738501727757
102	79	104.9720902653547
103	50	74.90263028976096
103	1	57.371918427609835
103	121	55.03941760972315
103	117	52.16894142956052
103	222	45.261569339141325
104	300	96.66754912314731
104	100	81.034000024341
104	1	72.92904804331266
104	288	72.24474552128919
104	117	66.82378579303469
105	286	85.74789590632689
105	258	85.2205417644738
105	300	83.09872868737875
105	272	67.77546872454629
105	294	62.38840824106516
106	174	69.15198811268476
106	50	65.48349967486823
106	98	61.94253194073167
106	204	58.10817158510397
106	69	55.79825756817511
107	302	55.89267086059584
107	300	52.310529857859834
107	258	49.64140037056342
107	294	41.05788525338395
107	269	38.70646325698709
108	50	64.86804223054678
108	100	58.36004229665098
108	181	55.070036866869884
108	117	53.594389439101164
108	237	52.268893197702994
109	172	151.39165645864884
109	96	138.15576500038992
109	195	132.9680814829775
109	204	129.60623082912593
109	176	126.29537916386651
110	174	82.62011327720387
110	50	82.05623064181455
110	79	80.86074700039723
110	181	79.94566665228662
110	22	76.24307742869034
111	313	77.6650599939581
111	300	71.83476262762828
111	269	68.1480830351943
111	272	63.150755706053026
111	288	52.931402748887216
112	300	101.58471509244868
112	302	85.58626532274326
112	286	82.66476676933078
112	288	80.10453415952122
112	307	62.01740731531123
113	181	68.16156403299502
113	286	59.90818489313778
113	294	57.112607229271866
113	100	54.12587551442021
113	302	51.50479435839395
114	50	91.77628985021583
114	174	91.60914180476802
114	127	72.22314411523882
114	181	71.32776474430243
114	173	70.53678590270731
115	50	84.9614929356842
115	127	83.9202618332696
115	12	76.12412447345304
115	64	72.1230526072304
115	172	69.09061598591602
116	286	74.76740421943828
116	313	73.88981769827583
116	294	50.280599625484996
116	100	46.46851525194944
116	301	45.86077785856508
117	50	96.87803667425992
117	181	85.35940850308789
117	174	80.17111017700185
117	56	72.66033300902001
117	98	72.29621025100654
118	50	79.20885766351078
118	174	74.89804206610965
118	127	67.90814635728532
118	183	66.44385727338896
118	12	65.46010686811168
119	1	91.73179811338835
119	100	86.61154614536747
119	117	85.63841127665155
119	174	82.70116367439745
119	127	74.43860226321148
120	181	88.88438971094656
120	100	77.19651110357579
120	300	67.82836801735141
120	257	65.95920319834978
120	222	62.39764665789859
121	181	77.14012630645375
121	258	65.70719017367685
121	117	60.13518559278202
121	7	59.44073685228628
121	121	59.05828971344294
122	174	58.78748427828574
122	98	55.383467740176485
122	50	55.05958128339407
122	318	51.40058915327451
122	56	49.23668496633441
123	127	76.17750432704368
123	50	73.39133423213869
123	174	67.09642263431503
123	135	60.65253923886075
123	603	58.772780739443654
124	50	92.21114249559216
124	181	81.4909890627845
124	56	73.84542060500353
124	89	72.9704461212434
124	79	69.22421778323307
125	50	122.69625872553218
125	174	111.46100480643972
125	173	106.049886999794
125	204	99.83156751352332
125	1	92.16212469853477
126	313	72.59694334114133
126	302	69.53264200049394
126	258	66.84239943847435
126	269	56.766043882912555
126	288	49.70091532453609
127	181	55.79209578649013
127	313	37.192842780544545
127	1	35.9764364260811
127	300	35.89832635969085
127	121	35.44729968639896
128	50	123.9175416870864
128	173	107.02017377757699
128	79	103.55747105662734
128	204	102.33215915031914
128	210	99.32567319145576
129	313	59.58012890828752
129	258	56.70061275718916
129	269	51.36813041880935
129	288	50.690914431132676
129	294	45.03020512285702
130	50	124.66607199765166
130	174	107.67625185966887
130	172	106.01237236514045
130	195	96.87758038905345
130	173	93.83502791157561
131	100	67.41565135135943
131	286	54.08390624655495
131	285	44.9165004056078
131	50	43.03725963914901
131	14	39.889388134750874
132	181	40.68556611774363
132	174	40.211918339803226
132	318	39.99353028016474
132	357	38.23668732594199
132	1	38.19037676635402
133	258	74.42846959715385
133	302	70.00765942701574
133	288	64.34965430814307
133	315	61.39250741639176
133	328	55.42461563117654
134	300	77.64327736328605
134	313	66.96447470393167
134	258	64.4599797659562
134	288	57.650919433115426
134	286	55.36492977826815
135	50	55.77608760836519
135	79	53.533295604411975
135	172	48.58443295561447
135	176	48.376274069968076
135	174	48.31466882334204
136	100	79.97226081446198
136	50	63.46010334790666
136	276	59.8017104882687
136	285	54.32010889846163
136	14	53.36337912717951
137	50	94.07364541493726
137	117	64.5304426025287
137	222	63.075208666007704
137	257	55.32158201086866
137	172	52.448172942697916
138	174	70.69903796956261
138	50	69.02963496180779
138	127	63.76678402041667
138	100	59.80616988322814
138	98	54.445362864030734
139	276	41.52937905047875
139	286	39.6767996545008
139	127	37.80356379954985
139	50	36.197040200717524
139	258	34.045512525758014
140	300	75.0892613438524
140	258	69.8521296149204
140	269	64.40950146669704
140	313	61.89275248106994
140	328	45.75367361095176
141	50	96.25180812496197
141	117	89.61616379280214
141	237	85.8849201809568
141	1	85.48713436889693
141	405	71.3777881015349
142	286	34.8394617188445
142	258	34.18480690321695
142	302	33.68143736844155
142	288	33.12296908710841
142	313	33.02584443526564
143	300	113.97645727132962
143	328	87.79077277274727
143	302	84.79975193659895
143	269	61.70562283555782
143	748	58.17824056493458
144	50	122.04734915584397
144	181	96.90637627948917
144	64	95.4739208631397
144	22	93.60738970528716
144	172	92.178400555068
145	50	119.36003111781828
145	174	103.1430922164948
145	100	99.69549355401428
145	172	94.54627091568705
145	56	94.48183960422193
146	302	84.02944357364156
146	313	81.9859484107815
146	300	80.49068580924589
146	288	63.58245151940864
146	307	55.990556982218045
147	258	66.74799026952113
147	300	65.4638028433355
147	269	55.342177564108404
147	288	53.21493252322971
147	272	50.1174470029709
148	172	108.36487086837106
148	195	89.4173943529124
148	204	88.08781834819534
148	98	87.6396685391246
148	210	83.50011820550077
149	288	76.45208291611883
149	269	73.51500412815011
149	315	71.79200784082262
149	294	63.788379041167836
149	307	60.65276185724899
150	100	54.05277924646686
150	1	38.393993828405655
150	7	37.557216729968225
150	237	37.38919121227042
150	50	36.814385086780334
151	172	119.33038326956736
151	89	115.45103538486289
151	191	115.01192483837707
151	197	108.48078429361242
151	127	108.30157236899491
152	50	85.5166237906152
152	174	80.80198341298228
152	181	76.77427619067018
152	79	75.69230241603925
152	172	74.46598170837247
153	174	60.194665240768096
153	127	47.02083646788771
153	98	46.26046733123129
153	22	46.14819529993474
153	210	45.68117524014813
154	50	78.38455844808809
154	127	69.40794930867182
154	89	65.93358029624659
154	181	64.88859011901545
154	168	63.70465439429903
155	258	56.23292855772306
155	286	54.47393886826687
155	302	51.2314412496597
155	313	50.7351852153921
155	328	48.18815531036871
156	174	53.81248066520252
156	50	51.80648668445519
156	127	51.378282473676165
156	98	50.563407740267806
156	64	48.78806421848932
157	127	63.805053587495884
157	1	61.99987601194018
157	181	59.42688364771272
157	237	55.18042355743081
157	300	54.49682518749781
158	50	124.7889849984842
158	172	113.4557689920907
158	79	102.53320504692961
158	176	102.02586590869748
158	98	98.52696027720789
159	237	78.81336742328828
159	121	77.89407083617552
159	50	76.23441485156077
159	117	75.75047316984968
159	1	75.51309879916685
160	50	88.9197875980509
160	7	76.60524255220083
160	181	70.48287779266174
160	1	70.38354092518286
160	475	63.307054173974706
161	174	64.15628738330776
161	357	58.014124388435256
161	172	56.354754664118076
161	98	54.38250874988002
161	127	54.1977165420349
162	50	61.024662384416864
162	100	51.457341312398576
162	117	50.28822117700417
162	181	49.88933156520768
162	56	47.84811013117091
163	286	60.729644608441355
163	313	60.634168416880506
163	302	55.56641826973435
163	315	52.93451749654116
163	328	47.10443545359777
164	50	70.95746221730808
164	181	64.80225473904113
164	121	63.280677412090114
164	237	62.61237147650698
164	300	62.000268862900995
165	50	72.06450989373283
165	181	61.109547765743635
165	100	53.01807382837246
165	98	52.61805999446401
165	1	52.064279185499714
166	300	61.20537773120116
166	258	58.60470497256298
166	302	54.8335830442847
166	288	50.55971446664577
166	272	50.23272863394566
167	50	55.15583595993867
167	174	53.999605530071584
167	483	49.84541810954007
167	98	48.83960203350279
167	173	47.42851734300214
168	50	84.97043007060837
168	117	80.83238508823672
168	237	73.63693411838307
168	257	64.36191608886165
168	15	63.3734075350549
169	174	50.306724092843716
169	181	45.975457844742486
169	172	39.68858414988169
169	127	38.31558696929414
169	603	38.15004215964056
170	328	65.3256769831083
170	313	64.80088389618717
170	286	61.075606831233515
170	748	54.51800141243898
170	302	51.90042264725628
171	302	95.58608965145002
171	300	88.12131647417434
171	313	87.67648753847189
171	307	59.19661756116475
171	328	58.95036501068389
172	174	25.689728581019104
172	50	25.64210892397129
172	127	24.297924966988752
172	100	23.290196698524472
172	134	22.274324081636916
173	300	80.00900497586004
173	286	79.4274695716891
173	288	65.22393450039773
173	313	61.235524705827544
173	328	55.477640768219764
174	174	79.58049939324748
174	181	74.25098447535657
174	56	73.60178034597686
174	216	72.68727413765694
174	172	71.314684833235
175	174	88.61689675045645
175	181	79.96335928285346
175	56	77.14973747096776
175	127	75.97421700416096
175	79	74.17284666598616
176	100	86.55954660368315
176	50	83.11679914984285
176	1	69.51440532893727
176	258	66.25809659114715
176	276	65.89778860224462
177	56	117.81098415583679
177	172	109.30988697806995
177	79	96.91668284693473
177	195	95.76256548692153
177	89	95.05481469852025
178	181	138.4993343248539
178	98	133.62742994500127
178	96	131.37602839501008
178	22	121.67729635660343
178	204	119.88164965272732
179	258	71.70885445760531
179	286	66.12762385253016
179	294	58.56638965896101
179	328	58.372222296893305
179	272	50.83886737658963
180	50	75.37641251452563
180	174	67.6725630603715
180	172	65.51777118274357
180	79	62.31338169418802
180	56	61.998449506499995
181	121	84.54768538201057
181	1	84.42413006156204
181	50	76.5973277481923
181	405	66.83440055357022
181	181	66.26470990491777
182	127	48.69532230356776
182	100	48.35970241964958
182	258	46.71070516546747
182	237	46.1742231076919
182	121	44.94241736207087
183	174	81.76664870526885
183	172	77.06317828019307
183	195	69.3531026586109
183	222	66.44297950813547
183	89	65.73103281406695
184	174	103.27746535767203
184	98	101.78553614903234
184	100	91.40721944472227
184	168	90.0710466618268
184	172	89.35610982994443
185	100	53.721720392884386
185	127	41.98413600533071
185	1	40.50251867090117
185	269	38.15098319758424
185	275	37.67954580752602
186	50	57.72150720231258
186	174	54.17651521684512
186	96	51.822076863082245
186	117	50.837526784828576
186	181	50.44672035725236
187	50	83.73298674575187
187	174	78.2673478024766
187	98	70.11912232047617
187	172	69.17385201658581
187	181	67.0764702476957
188	98	101.34525129475044
188	79	98.59144519914881
188	181	96.26145914509286
188	172	95.87321237925414
188	96	93.07210127121517
189	174	116.28432485122143
189	98	97.60546811701656
189	168	94.94980410996713
189	483	92.90575240380603
189	173	90.56221712065228
190	300	73.20824678420162
190	50	71.65230270395566
190	117	68.70705365156901
190	1	65.3348382864498
190	181	64.93489273453385
191	313	61.023388282735176
191	272	57.163885866931544
191	302	56.94242301722937
191	258	56.103612149732975
191	286	53.637946807069554
192	1	66.08403350122424
192	237	62.50654913507077
192	181	61.31045755412799
192	276	59.37787533654826
192	286	53.930445156415445
193	50	74.5328477814132
193	181	64.65142030230564
193	100	64.11093417802486
193	117	63.30055301341994
193	127	59.177285270566735
194	172	135.29383899577908
194	181	128.02495557025196
194	98	127.67063120623168
194	195	116.7907826509342
194	176	113.22994617027899
195	50	48.56673023858392
195	174	45.99510200209584
195	172	42.99194811883239
195	98	41.53785399929531
195	100	41.048405512562894
196	100	44.74369458993958
196	50	39.42990005012818
196	258	33.18088804673437
196	1	31.81810318401846
196	286	31.164289390910174
197	174	99.5192857759639
197	181	93.39141106208506
197	79	86.91436204940436
197	96	83.49752642163739
197	210	81.71254081272103
198	174	148.6661479212603
198	172	142.78714044084
198	79	123.19856675876112
198	176	119.61653920031301
198	183	117.99202401163133
199	286	53.541432149911486
199	50	50.89585546610569
199	258	50.804630048467466
199	127	44.003632885780455
199	276	42.3619763634895
200	174	135.62923447649914
200	50	134.806831001804
200	181	128.15055949784676
200	96	112.51803559201554
200	210	112.40525721883812
201	174	137.97110743383774
201	50	132.05249305231092
201	56	130.61896544911014
201	98	124.3631073908042
201	79	117.6686549065495
202	50	59.29686763884874
202	181	43.73145061330834
202	172	43.725194471150104
202	174	43.49560374669771
202	173	37.40162907876472
203	50	67.76252067822197
203	181	59.16330372499776
203	1	58.23015381265288
203	300	52.68418819541256
203	117	51.46269727537523
204	286	59.221257790760404
204	302	53.48959581143973
204	258	51.9753567433013
204	294	37.95419398644303
204	245	33.19316727014908
205	302	59.082262410431284
205	258	58.166158938717416
205	288	55.28047828372534
205	313	54.10196523214938
205	269	49.54726951880122
206	313	66.65630038888052
206	258	61.43414777023064
206	302	60.135113657206425
206	286	59.786717265579185
206	288	55.744424179102005
207	98	131.89397776505962
207	174	131.52108407426908
207	50	127.63462440206759
207	172	118.77997609368256
207	100	117.5096706796369
208	50	38.25694864394068
208	174	34.3173079436854
208	204	34.12239805588471
208	216	33.715901037909916
208	69	31.73602249913481
209	100	74.94154392804073
209	50	68.59631160289061
209	237	48.04618115265363
209	275	47.71242642303728
209	475	47.344256143788726
210	50	128.0592343108278
210	204	107.39274719760367
210	210	101.68091500418477
210	96	94.99022193099262
210	176	93.12484975116722
211	50	56.52653071583044
211	174	53.929852856028965
211	98	49.384727927781995
211	69	48.906940818254554
211	483	45.907855829851464
212	50	49.806822766134495
212	174	45.36974600361115
212	98	42.54445049803289
212	172	42.046932806412855
212	56	41.2413640293606
213	50	112.51984136346304
213	174	106.47556029708737
213	100	96.59596930444465
213	172	95.34315971075607
213	96	90.36043178300056
214	50	112.10077398255567
214	56	99.73312799287743
214	12	96.24588707848157
214	96	82.9218179542371
214	7	81.08246300546945
215	210	105.92293928989508
215	183	105.28053673930268
215	173	102.99828719873275
215	69	102.741132180793
215	79	101.49838203467569
216	174	114.70691509385478
216	172	106.68893886341355
216	69	98.27509927963264
216	173	96.26577396339631
216	12	95.68688428722554
217	174	94.85352699266997
217	22	81.89259808219337
217	195	78.3524242512384
217	82	76.58724123778859
217	176	72.12429837674743
218	50	80.91544550256872
218	174	78.50689709954787
218	172	72.19884349072149
218	181	65.27491156031104
218	96	65.00891148827822
219	286	29.053730498932037
219	50	22.325310181776725
219	300	22.126156124508526
219	100	21.269098225455537
219	302	19.59884689086229
220	286	72.70339149579456
220	302	61.89329411240909
220	313	59.20718088360833
220	328	55.791758168694194
220	288	54.69190914494644
221	172	104.77902838349623
221	98	94.81063794053215
221	195	94.45434650655373
221	22	91.25869217045356
221	176	88.95955137738763
222	172	150.32698912802869
222	96	135.1408518882087
222	173	134.6343474893156
222	22	132.25865518583234
222	69	131.93463848098685
223	50	60.10978110710432
223	181	58.58131118115804
223	1	58.332686173137944
223	294	48.78763013636086
223	118	48.01733547665388
224	50	64.65542016038893
224	181	54.47833627461219
224	318	54.09625997923067
224	174	53.10062334425722
224	98	50.840145348448914
225	174	61.946719202622965
225	50	59.72030149796419
225	483	54.38008776720246
225	127	50.91762574478041
225	357	49.623351725822936
226	50	71.81529981300486
226	127	69.18856647427776
226	56	65.22888842216697
226	100	65.02705818282728
226	98	62.894926150575216
227	276	64.27576203629161
227	286	61.609979672581446
227	237	59.37166876646055
227	50	55.20532407850288
227	7	53.89414446987277
228	300	32.89845582694714
228	258	32.14821377846731
228	302	30.42961079306252
228	313	26.878009566951583
228	269	25.851803488550324
229	302	66.64087845599552
229	286	63.883776194500655
229	313	61.1020502987349
229	258	52.91035796141532
229	315	49.260929885210075
230	50	135.91862707126538
230	172	126.08801891335679
230	181	124.2188779907879
230	210	111.9869273249625
230	173	110.61587620462194
231	181	74.65447940924878
231	258	59.91415009346209
231	237	59.21703165003818
231	121	58.07899438562767
231	117	57.53777283419306
232	174	80.62234644897728
232	318	67.32773126215034
232	168	65.15427780233753
232	98	64.90597937094593
232	56	64.3875558813444
233	174	115.53492911553005
233	98	107.61352419842987
233	357	100.56655543910688
233	69	96.44683757003297
233	172	94.58425275400907
234	50	133.93136121977466
234	98	116.71572557095557
